data_date,source_url,table_idx,table_section,row,col,header_top,header_left,value
2018-05-09,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000017217&menuNo=6010200,0,,0,0,,,일일경제지표 (18. 5. 9. 수) 17:30 현재
2018-05-09,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000017217&menuNo=6010200,1,,0,0,,,KOSPI 지수(0.24%하락) 달러 환율(0.41%상승)
2018-05-09,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000017217&menuNo=6010200,2,금리,0,0,,,
2018-05-09,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000017217&menuNo=6010200,2,금리,0,1,,,‘16 말
2018-05-09,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000017217&menuNo=6010200,2,금리,0,2,,,‘17 말
2018-05-09,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000017217&menuNo=6010200,2,금리,0,3,,,‘18.4 말
2018-05-09,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000017217&menuNo=6010200,2,금리,0,4,,,5.4
2018-05-09,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000017217&menuNo=6010200,2,금리,0,5,,,5.8
2018-05-09,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000017217&menuNo=6010200,2,금리,0,6,,,5.9
2018-05-09,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000017217&menuNo=6010200,2,금리,0,7,,,전일비
2018-05-09,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000017217&menuNo=6010200,2,금리,0,8,,,‘17 말비
2018-05-09,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000017217&menuNo=6010200,2,금리,1,0,,,콜금리 (1일)
2018-05-09,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000017217&menuNo=6010200,2,금리,1,1,‘16 말,콜금리 (1일),1.24
2018-05-09,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000017217&menuNo=6010200,2,금리,1,2,‘17 말,콜금리 (1일),1.55
2018-05-09,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000017217&menuNo=6010200,2,금리,1,3,‘18.4 말,콜금리 (1일),1.46
2018-05-09,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000017217&menuNo=6010200,2,금리,1,4,5.4,콜금리 (1일),1.49
2018-05-09,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000017217&menuNo=6010200,2,금리,1,5,5.8,콜금리 (1일),1.49
2018-05-09,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000017217&menuNo=6010200,2,금리,1,6,5.9,콜금리 (1일),1.48
2018-05-09,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000017217&menuNo=6010200,2,금리,1,7,전일비,콜금리 (1일),△0.01
2018-05-09,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000017217&menuNo=6010200,2,금리,1,8,‘17 말비,콜금리 (1일),△0.07
2018-05-09,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000017217&menuNo=6010200,2,금리,2,0,,,CD (91 일)
2018-05-09,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000017217&menuNo=6010200,2,금리,2,1,‘16 말,CD (91 일),1.52
2018-05-09,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000017217&menuNo=6010200,2,금리,2,2,‘17 말,CD (91 일),1.66
2018-05-09,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000017217&menuNo=6010200,2,금리,2,3,‘18.4 말,CD (91 일),1.65
2018-05-09,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000017217&menuNo=6010200,2,금리,2,4,5.4,CD (91 일),1.65
2018-05-09,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000017217&menuNo=6010200,2,금리,2,5,5.8,CD (91 일),1.65
2018-05-09,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000017217&menuNo=6010200,2,금리,2,6,5.9,CD (91 일),1.65
