data_date,source_url,table_idx,table_section,row,col,header_top,header_left,value
2017-11-06,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000011602&menuNo=6010200,0,,0,0,,,일일경제지표 (17. 11. 6. 월) 17:30 현재
2017-11-06,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000011602&menuNo=6010200,1,,0,0,,,KOSPI 지수(0.33%하락) 달러 환율(0.11%상승)
2017-11-06,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000011602&menuNo=6010200,2,금리,0,0,,,
2017-11-06,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000011602&menuNo=6010200,2,금리,0,1,,,‘15 말
2017-11-06,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000011602&menuNo=6010200,2,금리,0,2,,,‘16 말
2017-11-06,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000011602&menuNo=6010200,2,금리,0,3,,,‘17.10 말
2017-11-06,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000011602&menuNo=6010200,2,금리,0,4,,,11.2
2017-11-06,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000011602&menuNo=6010200,2,금리,0,5,,,11.3
2017-11-06,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000011602&menuNo=6010200,2,금리,0,6,,,11.6
2017-11-06,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000011602&menuNo=6010200,2,금리,0,7,,,전일비
2017-11-06,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000011602&menuNo=6010200,2,금리,0,8,,,‘16 말비
2017-11-06,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000011602&menuNo=6010200,2,금리,1,0,,,콜금리 (1일)
2017-11-06,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000011602&menuNo=6010200,2,금리,1,1,‘15 말,콜금리 (1일),1.49
2017-11-06,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000011602&menuNo=6010200,2,금리,1,2,‘16 말,콜금리 (1일),1.24
2017-11-06,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000011602&menuNo=6010200,2,금리,1,3,‘17.10 말,콜금리 (1일),1.23
2017-11-06,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000011602&menuNo=6010200,2,금리,1,4,11.2,콜금리 (1일),1.24
2017-11-06,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000011602&menuNo=6010200,2,금리,1,5,11.3,콜금리 (1일),1.24
2017-11-06,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000011602&menuNo=6010200,2,금리,1,6,11.6,콜금리 (1일),1.24
2017-11-06,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000011602&menuNo=6010200,2,금리,1,7,전일비,콜금리 (1일),0
2017-11-06,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000011602&menuNo=6010200,2,금리,1,8,‘16 말비,콜금리 (1일),0
2017-11-06,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000011602&menuNo=6010200,2,금리,2,0,,,CD (91 일)
2017-11-06,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000011602&menuNo=6010200,2,금리,2,1,‘15 말,CD (91 일),1.67
2017-11-06,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000011602&menuNo=6010200,2,금리,2,2,‘16 말,CD (91 일),1.52
2017-11-06,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000011602&menuNo=6010200,2,금리,2,3,‘17.10 말,CD (91 일),1.40
2017-11-06,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000011602&menuNo=6010200,2,금리,2,4,11.2,CD (91 일),1.40
2017-11-06,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000011602&menuNo=6010200,2,금리,2,5,11.3,CD (91 일),1.40
2017-11-06,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000011602&menuNo=6010200,2,금리,2,6,11.6,CD (91 일),1.40
