data_date,source_url,table_idx,table_section,row,col,header_top,header_left,value
2018-11-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000022462&menuNo=6010200,0,,0,0,,,일일경제지표 (18. 11. 2 금) 17:30 현재
2018-11-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000022462&menuNo=6010200,1,,0,0,,,KOSPI 지수(0.53%상승) 달러 환율(1.45%하락)
2018-11-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000022462&menuNo=6010200,2,금리,0,0,,,
2018-11-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000022462&menuNo=6010200,2,금리,0,1,,,‘16 말
2018-11-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000022462&menuNo=6010200,2,금리,0,2,,,‘17 말
2018-11-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000022462&menuNo=6010200,2,금리,0,3,,,‘18.9 말
2018-11-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000022462&menuNo=6010200,2,금리,0,4,,,10.31
2018-11-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000022462&menuNo=6010200,2,금리,0,5,,,11.1
2018-11-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000022462&menuNo=6010200,2,금리,0,6,,,11.2
2018-11-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000022462&menuNo=6010200,2,금리,0,7,,,전일비
2018-11-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000022462&menuNo=6010200,2,금리,0,8,,,‘17 말비
2018-11-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000022462&menuNo=6010200,2,금리,1,0,,,콜금리 (1일)
2018-11-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000022462&menuNo=6010200,2,금리,1,1,‘16 말,콜금리 (1일),1.24
2018-11-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000022462&menuNo=6010200,2,금리,1,2,‘17 말,콜금리 (1일),1.55
2018-11-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000022462&menuNo=6010200,2,금리,1,3,‘18.9 말,콜금리 (1일),1.59
2018-11-02,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000022462&menuNo=6010200,2,금리,1,4,10.31,콜금리 (1일),1.49
