data_date,source_url,table_idx,table_section,row,col,header_top,header_left,value
2016-12-08,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000006754&menuNo=6010200,0,,0,0,,,일일경제지표 (16. 12. 8. 목) 17:30 현재
2016-12-08,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000006754&menuNo=6010200,1,,0,0,,,KOSPI 지수(1.97%상승) 달러 환율(0.80%하락)
2016-12-08,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000006754&menuNo=6010200,2,금리,0,0,,,
2016-12-08,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000006754&menuNo=6010200,2,금리,0,1,,,‘14 말
2016-12-08,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000006754&menuNo=6010200,2,금리,0,2,,,‘15 말
2016-12-08,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000006754&menuNo=6010200,2,금리,0,3,,,‘16.11 말
2016-12-08,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000006754&menuNo=6010200,2,금리,0,4,,,12/6
2016-12-08,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000006754&menuNo=6010200,2,금리,0,5,,,12/7
2016-12-08,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000006754&menuNo=6010200,2,금리,0,6,,,12/8
2016-12-08,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000006754&menuNo=6010200,2,금리,0,7,,,전일비
2016-12-08,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000006754&menuNo=6010200,2,금리,0,8,,,‘15 말비
2016-12-08,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000006754&menuNo=6010200,2,금리,1,0,,,콜금리 (1일)
2016-12-08,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000006754&menuNo=6010200,2,금리,1,1,‘14 말,콜금리 (1일),2.01
2016-12-08,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000006754&menuNo=6010200,2,금리,1,2,‘15 말,콜금리 (1일),1.49
2016-12-08,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000006754&menuNo=6010200,2,금리,1,3,‘16.11 말,콜금리 (1일),1.20
2016-12-08,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000006754&menuNo=6010200,2,금리,1,4,12/6,콜금리 (1일),1.20
2016-12-08,https://mofe.go.kr/st/ecnmyidx/detailTbEconomyIndicatorView.do?bbsId=MOSFBBS_000000000045&searchNttId1=MOSF_000000000006754&menuNo=6010200,2,금리,1,5,12/7,콜금리 (1일),1.23
