일일 경제지표('26.1.15)
"data_date,2026-01-15"

[표]
일일경제지표 (26. 1. 15.) 17:30 현재

[금리]
,’ 23말,’ 24말,‘25.12 말,1/13,1/14,1/15,전일비,25말비
"콜금리 (1일, %)",3.55,3.10,2.54,2.57,2.57,2.56,△0.01 %p,0.02%p
"CD (91 일, %)",3.83,3.44,2.81,2.69,2.69,2.68,△0.01 %p,△0.13% p
"국고채 (3년, %)",3.15,2.60,2.95,3.00,3.00,3.09,0.09 %p,0.14%p
"회사채 (3년, AA-, %)",3.90,3.29,3.48,3.49,3.48,3.57,0.08 %p,0.09%p
"외국인 채권 순매수 * (상장, 억원)",△406,"3,200",△924,"3,299","2,329","△3,399","5,728",-

[주가]
,’ 23말,’ 24말,‘25.12 말,1/13,1/14,1/15,전일비,25말비
KOSPI,"2,655.28","2,399.49","4,214.17","4,692.64","4,723.10","4,797.55",1.58%,13.84%
- 거래대금 (억원),"94,189","52,272","132,135","250,401","227,354","236,341","8,987",-
KOSDAQ,866.57,678.19,925.47,948.98,942.18,951.16,0.95%,2.78%
"외국인순매수 (억원, 기간 중 * )","6,937",116,"△8,035","△4,603","△6,614","6,129","12,742",-

[환율]
,’ 23말,’ 24말,‘25.12 말,1/13,1/14,1/15,전일비,25말비
￦/ U$,"1,288.00","1,472.50","1,439.00","1,473.70","1,477.50","1,469.70",△0.53 %,2.13 %
"선물환( NDF,1 월물)","1,286.80","1,473.80","1,440.30","1,473.50","1,476.30","1,469.10",△0.49 %,2.00 %
￦/ CNY,181.37,202.38,206.67,211.33,211.61,211.12,△0.23 %,2.15 %
￦/ Y100,912.25,932.67,922.20,927.56,927.38,927.02,△0.04 %,0.52 %
Y/U$,141.19,157.88,156.04,158.88,159.32,158.54,△0.49 %,1.60 %
U$/EUR,1.1105,1.0429,1.1776,1.1656,1.1646,1.1634,△0.10 %,△1.21 %
CNY/U$,7.1092,7.2992,6.9904,6.9758,6.9755,6.9695,△0.09 %,△0.30 %

[국제금리·주가·가산금리]
,’ 23말,’ 24말,‘25.12 말,1/13,1/14,1/15,전일비,25말비
"SOFR ($, 3 월, %)",5.61,4.33,3.66,3.67,3.67,3.67,△0.00% p,0.01%p
DOW,"37,657","42,992","48,367","49,590","49,192","49,150",△0.09%,1.62%
NIKKEI,"33,540","39,895",휴장,"53,549","54,341","54,111",△0.42%,7.49%
SHANGHAI COMP,"2,955","3,407",휴장,"4,139","4,126","4,113",△0.33%,3.72%
"외평채가산금리(30년만기, bp)",34,28,12,11,11,11,0,△1.00
"CDS (5 년, bp)",27.9,36.7,22.4,21.3,21.2,21.2,△0.02,△1.13
"CRS SOFR (1 년, %)",2.83,2.32,2.14,2.30,2.31,2.35,0.04%p,0.21%p

[유가·곡물·원자재]
,’ 23말,’ 24말,‘25.12 말,1/12,1/13,1/14,전일비,25말비
Dubai ($/ 배럴),77.08,75.94,61.59,61.40,61.75,62.42,1.09%,1.35%
WTI 선물 ($/배럴),71.65,71.72,57.42,59.50,61.15,62.02,1.42%,8.01%
밀 (센트/부셀),628,552,507.00,511.25,510.50,512.50,0.39%,1.08%
옥수수 (센트/부셀),471,459,440.25,421.50,419.75,422.00,0.54%,△4.15%
동 ($/톤),"8,476","8,706","12,504.00","13,310.00","13,310.00","13,335.00",0.19%,6.65%
알루미늄 ($/톤),"2,336","2,517","2,968.00","3,185.50","3,194.00","3,221.00",0.85%,8.52%

[반도체]
,’ 23말,’ 24.말,‘25.10 말,‘25.11 말,‘25.12 말,1/12,1/13,1/14,1월( ∼14)
"D 램(8 G) 현물가($, 기간평균)",1.74,1.75,8.45,12.25,18.63,21.50,22.13,22.75,20.47
"(YoY, %)",△14.8,0.5,345.7,567.9,970.7,"1,139.2","1,175.2","1,211.2","1,075.8"
"낸드(128 G) 현물가($, 기간평균)",6.38,6.63,9.80,10.40,10.70,10.95,10.95,10.95,10.78
"(YoY, %)",△2.3,3.9,45.4,56.4,61.5,65.3,65.3,65.3,622.7
