일일경제지표('20.7.10)
"data_date,2020-07-10"

[표]
일일경제지표 (20. 7. 10. 금) 17:30 현재

[금리]
,‘18 말,‘19 말,‘20.6 말,7.8,7.9,7.10,전일비,19말비
콜금리 (1일),1.82,1.31,0.49,0.45,0.48,0.48,0,△0.83
CD (91 일),1.93,1.53,0.79,0.79,0.79,0.79,0,△0.74
국고채 (3년),1.82,1.36,0.84,0.84,0.84,0.85,0.01,△0.51
"회사채 (3년, AA-)",2.29,1.94,2.25,2.23,2.24,2.24,0.00,0.30
"외국인 채권 순매수 * (상장 , 억원)","△1,422",100,"2,455","1,981","2,240","△1,185","△3,425",-

[주가]
,‘18 말,‘19 말,‘20.6 말,7.8,7.9,7.10,전일비,19말비
KOSPI,"2,041.04","2,197.67","2,108.33","2,158.88","2,167.90","2,150.25",△0.81%,△2.16%
"- 거래대금 (억원, 일평균)","41,207","54,296","90,258","148,583","115,675","120,299",4.00%,-
KOSDAQ,675.65,669.83,737.97,765.96,772.90,772.81,△0.01%,15.37%
"외국인순매수 (억원, 기간 중 * )","2,730","△2,816",△404,"△3,369",△497,"△3,565",618,-

[환율]
,‘18 말,‘19 말,‘20.6 말,7.8,7.9,7.10,전일비,19말비
￦/ U$,"1,115.70","1,156.40","1,203.00","1,195.50","1,195.50","1,204.50",0.75,4.16
"선물환( NDF,1 월물)","1,114.90","1,155.40","1,202.90","1,195.30","1,195.70","1,204.30",0.72,4.23
￦/ CNY,162.79,165.50,170.16,170.42,171.16,171.80,0.37,3.81
￦/ Y100,"1,008.86","1,059.75","1,116.58","1,111.68","1,115.00","1,127.07",1.08,6.35
Y/U$,110.59,109.12,107.74,107.54,107.22,106.87,△0.33,△2.06
U$/EUR,1.1455,1.1194,1.1215,1.1272,1.1355,1.1265,△0.79,0.63
CNY/U$,6.8522,6.9848,7.0707,7.0173,6.9886,7.0049,0.23,0.29

[국제금리·주가·가산금리]
,‘18 말,‘19 말,‘20.6 말,7.8,7.9,7.10,전일비,19말비
"LIBOR ($, 3 월, %)",2.81,1.94,0.31,0.28,0.27,0.27,0.00,△1.67
DOW,"23,062","28,645","25,596","25,890","26,067","25,706",△1.39%,△9.68%
NIKKEI,"20,015","23,657","22,389","22,439","22,529","22,291",△1.06%,△5.77%
SHANGHAI COMP,"2,494","3,040","2,979","3,403","3,451","3,383",△1.95%,11.41%
"외평채가산금리(23년물, bp)",63,37,59,53,52,53,1.00,17.00
"CDS (5 년, bp)",40,22,30,28,27,28,0.43,5.64
"CRS (1 년, %)",1.21,0.83,△0.12,△0.07,△0.06,△0.08,△0.02,△0.90

[유가·곡물·원자재]
,‘18 말,‘19 말,‘20.6 말,7.7,7.8,7.9,전일비,19말비
Dubai ($/ 배럴),52.86,67.27,42.07,42.90,43.34,43.63,0.67%,△35.14%
WTI 선물 ($/배럴),45.33,61.06,39.27,40.62,40.90,39.62,△3.13%,△35.11%
밀 (센트/부셀),512,559,492,495,517,525,1.55%,△6.08%
옥수수 (센트/부셀),376,388,342,353,354,357,0.85%,△7.99%
동 ($/톤),"6,018","6,156","6,038","6,086","6,194","6,340",2.36%,2.99%
알루미늄 ($/톤),"1,881","1,800","1,602","1,597","1,619","1,660",2.53%,△7.78%

[반도체]
,‘18,‘19,‘20.4 월,5월,6월,7.7,7.8,7.9,7월 (~9)
"D 램(8 G) 현물가($, 기간평균)",8.14,3.93,3.51,3.17,2.93,2.71,2.70,2.69,2.73
"(%, YoY)",8.3,△51.7,△17.5,△15.1,△13.0,△10.0,△10.2,△11.5,△19.5
"낸드(128 G) 현물가($, 기간평균)",6.35,5.34,5.76,5.65,5.41,5.43,5.43,5.43,5.43
"(%, YoY)",△2.6,△15.9,16.0,11.4,7.3,5.8,5.8,5.8,4.3
