일일경제지표('20.8.7)
"data_date,2020-08-07"

[표]
일일경제지표 (20. 8. 7. 금) 17:30 현재

[금리]
,‘18 말,‘19 말,‘20.7 말,8.5,8.6,8.7,전일비,19말비
콜금리 (1일),1.82,1.31,0.49,0.50,0.48,0.49,0.01,△0.82
CD (91 일),1.93,1.53,0.78,0.76,0.76,0.75,△0.01,△0.78
국고채 (3년),1.82,1.36,0.80,0.80,0.81,0.81,0.00,△0.55
"회사채 (3년, AA-)",2.29,1.94,2.18,2.17,2.17,2.17,0.00,0.24
"외국인 채권 순매수 * (상장 , 억원)","△1,422",100,"2,586","4,035","4,113",151,"△3,962",-

[주가]
,‘18 말,‘19 말,‘20.7 말,8.5,8.6,8.7,전일비,19말비
KOSPI,"2,041.04","2,197.67","2,249.37","2,311.86","2,342.61","2,351.67",0.39%,7.01%
"- 거래대금 (억원, 일평균)","41,207","54,296","135,502","152,872","178,831","178,317",△0.29%,-
KOSDAQ,675.65,669.83,815.30,847.28,854.12,857.63,0.41%,28.04%
"외국인순매수 (억원, 기간 중 * )","2,730","△2,816","△1,739",497,"1,114",△446,△140,-

[환율]
,‘18 말,‘19 말,‘20.7 말,8.5,8.6,8.7,전일비,19말비
￦/ U$,"1,115.70","1,156.40","1,191.30","1,188.80","1,183.50","1,184.70",0.10,2.45
"선물환( NDF,1 월물)","1,114.90","1,155.40","1,190.90","1,188.80","1,183.60","1,184.60",0.08,2.53
￦/ CNY,162.79,165.50,170.41,170.98,170.44,170.17,△0.16,2.82
￦/ Y100,"1,008.86","1,059.75","1,141.42","1,125.22","1,122.44","1,122.51",0.01,5.92
Y/U$,110.59,109.12,104.37,105.65,105.44,105.54,0.09,△3.28
U$/EUR,1.1455,1.1194,1.1885,1.1813,1.1892,1.1845,△0.40,5.82
CNY/U$,6.8522,6.9848,6.9903,6.9529,6.9425,6.9606,0.26,△0.35

[국제금리·주가·가산금리]
,‘18 말,‘19 말,‘20.7 말,8.5,8.6,8.7,전일비,19말비
"LIBOR ($, 3 월, %)",2.81,1.94,0.26,0.25,0.25,0.24,△0.01,△1.70
DOW,"23,062","28,645","26,314","26,828","27,202","27,387",0.68%,△3.78%
NIKKEI,"20,015","23,657","21,710","22,515","22,418","22,330",△0.39%,△5.61%
SHANGHAI COMP,"2,494","3,040","3,310","3,378","3,386","3,354",△0.96%,10.45%
"외평채가산금리(23년물, bp)",63,37,48,48,47,47,0,11.00
"CDS (5 년, bp)",40,22,24,23,23,23,△0.23,0.82
"CRS (1 년, %)",1.21,0.83,0,△0.00,△0.01,0,0.01,△0.83

[유가·곡물·원자재]
,‘18 말,‘19 말,‘20.7 말,8.4,8.5,8.6,전일비,19말비
Dubai ($/ 배럴),52.86,67.27,0.00,42.97,43.76,43.71,△0.11%,△35.02%
WTI 선물 ($/배럴),45.33,61.06,40.27,41.70,42.19,41.95,△0.57%,△31.30%
밀 (센트/부셀),512,559,531,508,511,501,△1.96%,△10.38%
옥수수 (센트/부셀),376,388,327,320,323,324,0.31%,△16.49%
동 ($/톤),"6,018","6,156","6,447","6,440","6,526","6,454",△1.10%,4.84%
알루미늄 ($/톤),"1,881","1,800","1,686","1,710","1,739","1,722",△0.98%,△4.33%

[반도체]
,‘18,‘19,‘20.5 월,6월,7월,8.4,8.5,8.6,8월 (~6)
"D 램(8 G) 현물가($, 기간평균)",8.14,3.93,3.17,2.93,2.68,2.61,2.61,2.61,2.61
"(%, YoY)",8.3,△51.7,△15.1,△13.0,△21.0,△28.2,△28.3,△28.3,△26.1
"낸드(128 G) 현물가($, 기간평균)",6.35,5.34,5.65,5.41,5.45,5.55,5.57,5.57,5.56
"(%, YoY)",△2.6,△15.9,11.4,7.3,4.6,4.8,5.0,5.0,2.7
