일일 경제지표('26.1.28)
"data_date,2026-01-28"

[표]
일일경제지표 (26. 1. 28.) 17:30 현재

[금리]
,’ 23말,’ 24말,‘25.12 말,1/23,1/27,1/28,전일비,25말비
"콜금리 (1일, %)",3.55,3.10,2.54,2.52,2.51,2.51,0%p,△0.03 %p
"CD (91 일, %)",3.83,3.44,2.81,2.68,2.71,2.70,△0.01 %p,△0.11 %p
"국고채 (3년, %)",3.15,2.60,2.95,3.13,3.09,3.07,△0.03 %p,0.11 %p
"회사채 (3년, AA-, %)",3.90,3.29,3.48,3.64,3.61,3.59,△0.02 %p,0.11 %p
"외국인 채권 순매수 * (상장, 억원)",△406,"3,200",△924,"5,907","5,969","10,682","4,713",-

[주가]
,’ 23말,’ 24말,‘25.12 말,1/23,1/27,1/28,전일비,25말비
KOSPI,"2,655.28","2,399.49","4,214.17","4,990.07","5,084.85","5,170.81",1.69%,22.70%
- 거래대금 (억원),"94,189","52,272","132,135","280,470","281,306","296,464","15,159",-
KOSDAQ,866.57,678.19,925.47,993.93,"1,082.59","1,133.52",4.70%,22.48%
"외국인순매수 (억원, 기간 중 * )","6,937",116,"△8,035","2,222","7,337","3,484","△3,854",-

[환율]
,’ 23말,’ 24말,‘25.12 말,1/23,1/27,1/28,전일비,25말비
￦/ U$,"1,288.00","1,472.50","1,439.00","1,465.80","1,446.20","1,422.50",△1.64%,△1.15 %
"선물환( NDF,1 월물)","1,286.80","1,473.80","1,440.30","1,464.40","1,441.20","1,422.10",△1.33%,△1.26 %
￦/ CNY,181.37,202.38,206.67,210.47,208.26,205.34,△1.40%,△0.64 %
￦/ Y100,912.25,932.67,922.20,923.80,935.63,932.11,△0.38%,1.07 %
Y/U$,141.19,157.88,156.04,158.67,154.57,152.61,△1.27%,△2.20 %
U$/EUR,1.1105,1.0429,1.1776,1.1743,1.1873,1.2001,1.08%,1.91 %
CNY/U$,7.1092,7.2992,6.9904,6.9629,6.9569,6.9447,△0.18%,△0.65 %

[국제금리·주가·가산금리]
,’ 23말,’ 24말,‘25.12 말,1/23,1/27,1/28,전일비,25말비
"SOFR ($, 3 월, %)",5.61,4.33,3.66,3.67,3.67,3.67,0%p,0.01 %p
DOW,"37,657","42,992","48,367","49,384","49,412","49,003",△0.83 %,1.32%
NIKKEI,"33,540","39,895",휴장,"53,847","53,334","53,359",0.05 %,6.00%
SHANGHAI COMP,"2,955","3,407",휴장,"4,122","4,140","4,151",0.27 %,4.69%
"외평채가산금리(30년만기, bp)",34,28,12,9,10,8,△2.00,△4.00
"CDS (5 년, bp)",27.9,36.7,22.4,21.2,21.6,21.6,0%p,△0.71 %p
"CRS SOFR (1 년, %)",2.83,2.32,2.14,2.38,2.32,2.32,0%p,0.19%p

[유가·곡물·원자재]
,’ 23말,’ 24말,‘25.12 말,1/22,1/26,1/27,전일비,25말비
Dubai ($/ 배럴),77.08,75.94,61.59,63.22,63.54,62.89,△1.02%,2.11%
WTI 선물 ($/배럴),71.65,71.72,57.42,59.36,60.63,62.39,2.90%,8.66%
밀 (센트/부셀),628,552,507.00,515.50,522.50,523.25,0.14%,3.21%
옥수수 (센트/부셀),471,459,440.25,424.00,428.25,426.50,△0.41%,△3.12%
동 ($/톤),"8,476","8,706","12,504.00","12,632.00","13,195.00","12,980.00",△1.63%,3.81%
알루미늄 ($/톤),"2,336","2,517","2,968.00","3,093.50","3,192.00","3,166.50",△0.80%,6.69%

[반도체]
,’ 23말,’ 24.말,‘25.10 말,‘25.11 말,‘25.12 말,1/22,1/26,1/27,1월( ∼27)
"D 램(8 G) 현물가($, 기간평균)",1.74,1.75,8.45,12.25,18.63,25.40,26.00,26.13,22.61
"(YoY, %)",△14.8,0.5,345.7,567.9,970.7,"1,354.8","1,390.0","1,398.9","1,197.5"
"낸드(128 G) 현물가($, 기간평균)",6.38,6.63,9.80,10.40,10.70,11.05,11.05,11.65,10.93
"(YoY, %)",△2.3,3.9,45.4,56.4,61.5,66.8,66.8,75.8,64.9
