일일경제지표('21.1.20)
"data_date,2021-01-20"

[표]
일일경제지표 (21. 1. 20. 수) 17:30 현재

[금리]
,‘18 말,‘19 말,‘20.12 말,1.18,1.19,1.20,전일비,20말비
콜금리 (1일),1.82,1.31,0.57,0.49,0.51,0.48,△0.03,△0.09
CD (91 일),1.93,1.53,0.66,0.69,0.69,0.69,0,0.03
국고채 (3년),1.82,1.36,0.98,0.97,0.97,0.98,0.00,0
"회사채 (3년, AA-)",2.29,1.94,2.21,2.14,2.13,2.13,△0.00,△0.08
"외국인 채권 순매수 * (상장 , 억원)","△1,422",100,"5,408","3,645",△538,△22,516,-

[주가]
,‘18 말,‘19 말,‘20.12 말,1.18,1.19,1.20,전일비,20말비
KOSPI,"2,041.04","2,197.67","2,873.47","3,013.93","3,092.66","3,114.55",0.71%,8.39%
"- 거래대금 (억원, 일평균)","41,207","54,296","179,288","294,112","292,988","295,398",0.82%,-
KOSDAQ,675.65,669.83,968.42,944.67,957.75,977.66,2.08%,0.95%
"외국인순매수 (억원, 기간 중 * )","2,730","△2,816","1,840","△2,067","6,438",307,△95,-

[환율]
,‘18 말,‘19 말,‘20.12 말,1.18,1.19,1.20,전일비,20말비
￦/ U$,"1,115.70","1,156.40","1,086.30","1,103.90","1,102.90","1,100.30",△0.24,1.29
"선물환( NDF,1 월물)","1,114.90","1,155.40","1,086.30","1,103.90","1,102.90","1,100.30",△0.24,1.29
￦/ CNY,162.79,165.50,166.04,170.18,170.03,170.12,0.05,2.46
￦/ Y100,"1,008.86","1,059.75","1,051.19","1,064.31","1,060.28","1,060.43",0.01,0.88
Y/U$,110.59,109.12,103.34,103.72,104.02,103.76,△0.25,0.41
U$/EUR,1.1455,1.1194,1.2279,1.2077,1.2094,1.2142,0.40,△1.12
CNY/U$,6.8522,6.9848,6.5305,6.4826,6.4879,6.4649,△0.35,△1.00

[국제금리·주가·가산금리]
,‘18 말,‘19 말,‘20.12 말,1.18,1.19,1.20,전일비,20말비
"LIBOR ($, 3 월, %)",2.81,1.94,0.25,0.22,0.22,0.22,0.00,△0.03
DOW,"23,062","28,645","30,410","30,814","30,814","30,931",0.38%,1.71%
NIKKEI,"20,015","23,657","27,444","28,242","28,633","28,523",△0.38%,3.93%
SHANGHAI COMP,"2,494","3,040","3,473","3,596","3,566","3,583",0.47%,3.17%
"외평채가산금리(23년물, bp)",63,37,15,35,35,35,0,20.00
"CDS (5 년, bp)",40,22,22,25,25,24,△0.26,2.08
"CRS (1 년, %)",1.21,0.83,0.24,0.13,0.14,0.16,0.02,△0.09

[유가·곡물·원자재]
,‘18 말,‘19 말,‘20.12 말,1.15,1.18,1.19,전일비,20말비
Dubai ($/ 배럴),52.86,67.27,51.14,55.39,54.19,55.19,1.85%,7.92%
WTI 선물 ($/배럴),45.33,61.06,48.52,52.36,52.36,52.98,1.18%,9.19%
밀 (센트/부셀),512,559,641,676,676,672,△0.59%,4.84%
옥수수 (센트/부셀),376,388,484,532,532,526,△1.13%,8.68%
동 ($/톤),"6,018","6,156","7,742","7,980","7,973","7,973",0,2.98%
알루미늄 ($/톤),"1,881","1,800","1,978","2,001","1,980","1,980",0,0.10%

[반도체]
,‘19,‘20,‘20.10 월,11월,12월,1.15,1.18,1.19,1월 (~19)
"D 램(8 G) 현물가($, 기간평균)",3.93,3.07,2.92,2.82,3.17,3.45,3.45,3.47,3.45
"(%, YoY)",△51.7,△21.9,△3.0,0.3,8.7,5.6,3.6,3.6,6.5
"낸드(128 G) 현물가($, 기간평균)",5.34,5.71,5.65,5.64,5.61,5.64,5.64,5.65,5.63
"(%, YoY)",△15.9,7.0,△2.3,△4.4,△5.4,△7.6,△7.6,△7.5,△7.4
