일일경제지표('21.4.23)
"data_date,2021-04-23"

[표]
일일경제지표 (21. 4. 23. 금) 17:30 현재

[금리]
,‘19 말,‘20 말,‘21.3 말,4.21,4.22,4.23,전일비,20말비
콜금리 (1일),1.31,0.57,0.49,0.47,0.48,0.49,0.01,△0.08
CD (91 일),1.53,0.66,0.75,0.73,0.73,0.73,0,0.07
국고채 (3년),1.36,0.98,1.13,1.11,1.11,1.12,0.02,0.14
"회사채 (3년, AA-)",1.94,2.21,2.06,1.90,1.90,1.91,0.01,△0.30
"외국인 채권 순매수 * (상장 , 억원)",100,"5,408","11,416","4,870","4,100","△1,464","△5,564",-

[주가]
,‘19 말,‘20 말,‘21.3 말,4.21,4.22,4.23,전일비,20말비
KOSPI,"2,197.67","2,873.47","3,061.42","3,171.66","3,177.52","3,186.10",0.27%,10.88%
"- 거래대금 (억원, 일평균)","54,296","179,288","167,532","170,021","202,352","173,273",△14.37%,-
KOSDAQ,669.83,968.42,956.17,"1,022.22","1,025.71","1,026.82",0.11%,6.03%
"외국인순매수 (억원, 기간 중 * )","△2,816","1,840","△3,691","△15,565","△1,276",50,△104,-

[환율]
,‘19 말,‘20 말,‘21.3 말,4.21,4.22,4.23,전일비,20말비
￦/ U$,"1,156.40","1,086.30","1,131.80","1,118.60","1,117.30","1,117.80",0.04,2.90
"선물환( NDF,1 월물)","1,155.40","1,086.30","1,131.90","1,118.50","1,117.50","1,118.00",0.04,2.92
￦/ CNY,165.50,166.04,172.69,172.16,172.16,172.13,△0.02,3.67
￦/ Y100,"1,059.75","1,051.19","1,022.22","1,035.50","1,034.90","1,035.80",0.09,△1.46
Y/U$,109.12,103.34,110.72,108.02,107.96,107.92,△0.04,4.43
U$/EUR,1.1194,1.2279,1.1716,1.2025,1.2033,1.2023,△0.08,△2.08
CNY/U$,6.9848,6.5305,6.5619,6.4941,6.4850,6.4960,0.17,△0.53

[국제금리·주가·가산금리]
,‘19 말,‘20 말,‘21.3 말,4.21,4.22,4.23,전일비,20말비
"LIBOR ($, 3 월, %)",1.94,0.25,0.20,0.19,0.18,0.17,△0.01,△0.08
DOW,"28,645","30,410","33,067","33,821","34,137","33,816",△0.94%,11.20%
NIKKEI,"23,657","27,444","29,179","28,509","29,188","29,021",△0.57%,5.74%
SHANGHAI COMP,"3,040","3,473","3,442","3,473","3,465","3,474",0.26%,0.03%
"외평채가산금리(30년만기, bp)",50,32,23,23,22,23,1.00,△9.00
"CDS (5 년, bp)",22,22,23,22,22,22,△0.03,△0.50
"CRS (1 년, %)",0.83,0.24,0.21,0.21,0.19,0.17,△0.02,△0.07

[유가·곡물·원자재]
,‘19 말,‘20 말,‘21.3 말,4.20,4.21,4.22,전일비,20말비
Dubai ($/ 배럴),67.27,51.14,63.36,65.74,63.71,62.25,△2.29%,21.72%
WTI 선물 ($/배럴),61.06,48.52,59.16,62.44,61.35,61.43,0.13%,26.61%
밀 (센트/부셀),559,641,618,661,675,711,5.33%,10.92%
옥수수 (센트/부셀),388,484,564,607,607,632,4.12%,30.58%
동 ($/톤),"6,156","7,742","8,851","9,397","9,383","9,476",0.99%,22.40%
알루미늄 ($/톤),"1,800","1,978","2,213","2,324","2,344","2,374",1.28%,20.02%

[반도체]
,‘19,‘20,‘21.1 월,2월,3월,4.20,4.21,4.22,4월 (~22)
"D 램(8 G) 현물가($, 기간평균)",3.93,3.07,3.48,3.87,4.37,4.44,4.40,4.40,4.34
"(%, YoY)",△51.7,△21.9,7.5,14.2,23.4,27.6,26.7,26.9,23.9
"낸드(128 G) 현물가($, 기간평균)",5.34,5.71,5.64,5.74,5.92,6.01,6.03,6.03,5.98
"(%, YoY)",△15.9,7.0,△7.2,△6.0,△1.4,4.4,5.1,5.1,3.9
