일일경제지표(('19.12.6)
"data_date,2019-12-06"

[표]
일일경제지표 (19. 12. 6. 금) 17:30 현재

[금리]
,‘17 말,‘18 말,‘19.11 말,12.4,12.5,12.6,전일비,18말비
콜금리 (1일),1.55,1.82,1.25,1.24,1.24,1.25,0.01,△0.57
CD (91 일),1.66,1.93,1.53,1.53,1.53,1.53,0,△0.40
국고채 (3년),2.14,1.82,1.39,1.41,1.42,1.43,0.01,△0.39
"회사채 (3년, AA-)",2.68,2.29,1.92,1.94,1.96,1.97,0.01,△0.32
"외국인 채권 순매수 * (상장 , 억원)",△66,"△1,422","1,434","3,302","3,096","1,498","△1,598",-

[주가]
,‘17 말,‘18 말,‘19.11 말,12.4,12.5,12.6,전일비,18말비
KOSPI,"2,467.49","2,041.04","2,087.96","2,068.89","2,060.74","2,081.85",1.02%,2.00%
"- 거래대금 (억원, 일평균)","42,744","41,207","44,832","47,095","50,857","46,250",△9.06%,-
KOSDAQ,798.42,675.65,632.99,625.27,617.60,628.10,1.70%,△7.04%
"외국인순매수 (억원, 기간 중 * )","1,409","2,730","△4,561","△4,011",△992,"2,421",△344,-

[환율]
,‘17 말,‘18 말,‘19.11 말,12.4,12.5,12.6,전일비,18말비
￦/ U$,"1,070.50","1,115.70","1,181.20","1,194.30","1,190.20","1,189.60",△0.05,6.62
"선물환( NDF,1 월물)","1,070.00","1,114.90","1,180.80","1,193.60","1,189.20","1,189.00",△0.02,6.65
￦/ CNY,163.90,162.79,168.23,168.90,168.94,169.17,0.14,3.92
￦/ Y100,949.28,"1,008.86","1,078.82","1,100.13","1,093.73","1,094.49",0.07,8.49
Y/U$,112.77,110.59,109.49,108.56,108.82,108.69,△0.12,△1.72
U$/EUR,1.1927,1.1455,1.1009,1.1075,1.1079,1.1102,0.21,△3.08
CNY/U$,6.5426,6.8522,7.0338,7.0670,7.0539,7.0406,△0.19,2.75

[국제금리·주가·가산금리]
,‘17 말,‘18 말,‘19.11 말,12.4,12.5,12.6,전일비,18말비
"LIBOR ($, 3 월, %)",1.69,2.81,1.91,1.90,1.89,1.89,△0.00,△0.89
DOW,"24,719","23,062","28,164","27,503","27,650","27,678",0.10%,20.01%
NIKKEI,"22,765","20,015","23,294","23,135","23,300","23,354",0.23%,16.69%
SHANGHAI COMP,"3,307","2,494","2,872","2,878","2,899","2,912",0.43%,16.77%
"외평채가산금리(23년물, bp)",76,63,36,37,36,36,0.00,△26.00
"CDS (5 년, bp)",56,40,28,28,27,27,0.04,△13.40
"CRS (1 년, %)",1.38,1.21,0.83,0.78,0.79,0.82,0.03,△0.40

[유가·곡물·원자재]
,‘17 말,‘18 말,‘19.11 말,12.3,12.4,12.5,전일비,18말비
Dubai ($/ 배럴),64.33,52.86,63.83,60.98,61.11,62.73,2.65%,18.67%
WTI 선물 ($/배럴),60.42,45.33,55.17,56.10,58.43,58.43,0,28.90%
밀 (센트/부셀),427,512,542,525,528,524,△0.76%,2.34%
옥수수 (센트/부셀),351,376,381,381,379,377,△0.53%,0.27%
동 ($/톤),"7,157","6,018","5,854","5,812","5,823","5,855",0.55%,△2.71%
알루미늄 ($/톤),"2,242","1,881","1,786","1,802","1,771","1,756",△0.85%,△6.65%

[반도체]
,‘17,‘18,‘19.9 월,10월,11월,12.3,12.4,12.5,12월 (~5)
"D 램(8 G) 현물가($, 기간평균)",7.51,8.14,3.26,3.0,2.81,2.75,2.73,2.73,2.74
"(%, YoY)",41.6,8.3,△55.8,△57.5,△58.6,△59.0,△59.1,△59.0,△57.7
"낸드(128 G) 현물가($, 기간평균)",6.52,6.35,5.69,5.78,5.89,5.96,5.96,5.96,5.96
"(%, YoY)",33.8,△2.6,△2.5,△0.8,2.7,4.6,4.6,4.6,7.7
