일일경제지표('20.11.26)
"data_date,2020-11-26"

[표]
일일경제지표 (20. 11. 26. 목) 17:30 현재

[금리]
,‘18 말,‘19 말,‘20.10 말,11.24,11.25,11.26,전일비,19말비
콜금리 (1일),1.82,1.31,0.48,0.51,0.52,0.51,△0.01,△0.80
CD (91 일),1.93,1.53,0.63,0.66,0.66,0.66,0,△0.87
국고채 (3년),1.82,1.36,0.94,0.96,0.97,0.98,0.01,△0.38
"회사채 (3년, AA-)",2.29,1.94,2.25,2.22,2.23,2.24,0.01,0.30
"외국인 채권 순매수 * (상장 , 억원)","△1,422",100,"2,012",120,"1,254",208,"△1,046",-

[주가]
,‘18 말,‘19 말,‘20.10 말,11.24,11.25,11.26,전일비,19말비
KOSPI,"2,041.04","2,197.67","2,267.15","2,617.76","2,601.54","2,625.91",0.94%,19.49%
"- 거래대금 (억원, 일평균)","41,207","54,296","103,577","157,635","168,865","217,958",29.07%,-
KOSDAQ,675.65,669.83,792.65,872.10,865.12,874.53,1.09%,30.56%
"외국인순매수 (억원, 기간 중 * )","2,730","△2,816","△12,846","9,096",478,"3,776",690,-

[환율]
,‘18 말,‘19 말,‘20.10 말,11.24,11.25,11.26,전일비,19말비
￦/ U$,"1,115.70","1,156.40","1,135.10","1,112.70","1,108.90","1,104.60",△0.39,△4.48
"선물환( NDF,1 월물)","1,114.90","1,155.40","1,134.80","1,111.40","1,108.80","1,104.60",△0.38,△4.40
￦/ CNY,162.79,165.50,169.07,168.90,168.45,168.03,△0.25,1.53
￦/ Y100,"1,008.86","1,059.75","1,088.82","1,066.01","1,060.95","1,058.65",△0.22,△0.10
Y/U$,110.59,109.12,104.25,104.38,104.52,104.34,△0.17,△4.38
U$/EUR,1.1455,1.1194,1.1683,1.1854,1.1891,1.1936,0.38,6.63
CNY/U$,6.8522,6.9848,6.6927,6.5837,6.5822,6.5644,△0.27,△6.02

[국제금리·주가·가산금리]
,‘18 말,‘19 말,‘20.10 말,11.24,11.25,11.26,전일비,19말비
"LIBOR ($, 3 월, %)",2.81,1.94,0.21,0.20,0.21,0.23,0.03,△1.71
DOW,"23,062","28,645","26,659","29,591","30,046","29,872",△0.58%,4.96%
NIKKEI,"20,015","23,657","22,977","26,166","26,297","26,537",0.91%,12.18%
SHANGHAI COMP,"2,494","3,040","3,225","3,403","3,362","3,370",0.22%,10.97%
"외평채가산금리(23년물, bp)",63,37,31,23,20,20,0,△16.00
"CDS (5 년, bp)",40,22,25,22,22,22,0.03,△0.52
"CRS (1 년, %)",1.21,0.83,0.10,0.25,0.26,0.29,0.03,△0.54

[유가·곡물·원자재]
,‘18 말,‘19 말,‘20.10 말,11.23,11.24,11.25,전일비,19말비
Dubai ($/ 배럴),52.86,67.27,37.18,45.61,45.86,47.87,4.38%,△28.84%
WTI 선물 ($/배럴),45.33,61.06,35.79,43.06,44.91,45.71,1.78%,△25.14%
밀 (센트/부셀),512,559,599,605,618,597,△3.40%,6.80%
옥수수 (센트/부셀),376,388,399,433,433,428,△1.15%,10.31%
동 ($/톤),"6,018","6,156","6,695","7,216","7,302","7,239",△0.86%,17.59%
알루미늄 ($/톤),"1,881","1,800","1,821","1,970","1,965","1,967",0.10%,9.28%

[반도체]
,‘18,‘19,’20.8 월,9월,10월,11.23,11.24,11.25,11월 (~25)
"D 램(8 G) 현물가($, 기간평균)",8.14,3.93,2.58,2.90,2.92,2.80,2.78,2.78,2.82
"(%, YoY)",8.3,△51.7,△27.0,△11.2,△3.0,0.9,0.8,0.9,0.5
"낸드(128 G) 현물가($, 기간평균)",6.35,5.34,5.57,5.64,5.65,5.63,5.62,5.61,5.64
"(%, YoY)",△2.6,△15.9,2.9,△0.9,△2.3,△5.1,△5.5,△5.6,△4.3
