일일경제지표('21.3.9)
"data_date,2021-03-09"

[표]
일일경제지표 (21. 3. 9. 화) 17:30 현재

[금리]
,‘19 말,‘20 말,‘21.2 말,3.5,3.8,3.9,전일비,20말비
콜금리 (1일),1.31,0.57,0.52,0.45,0.47,0.48,0.01,△0.09
CD (91 일),1.53,0.66,0.74,0.74,0.74,0.75,0.01,0.09
국고채 (3년),1.36,0.98,1.02,1.07,1.14,1.21,0.07,0.23
"회사채 (3년, AA-)",1.94,2.21,2.05,2.08,2.12,2.16,0.04,△0.05
"외국인 채권 순매수 * (상장 , 억원)",100,"5,408","12,979","6,601","8,550","1,475","△7,075",-

[주가]
,‘19 말,‘20 말,‘21.2 말,3.5,3.8,3.9,전일비,20말비
KOSPI,"2,197.67","2,873.47","3,012.95","3,026.26","2,996.11","2,976.12",△0.67%,3.57%
"- 거래대금 (억원, 일평균)","54,296","179,288","217,906","211,353","213,112","195,113",△8.45%,-
KOSDAQ,669.83,968.42,913.94,923.48,904.77,896.36,△0.93%,△7.44%
"외국인순매수 (억원, 기간 중 * )","△2,816","1,840","△30,474","△4,803","△3,044","△5,587",84,-

[환율]
,‘19 말,‘20 말,‘21.2 말,3.5,3.8,3.9,전일비,20말비
￦/ U$,"1,156.40","1,086.30","1,123.50","1,126.10","1,133.20","1,140.30",0.63,4.97
"선물환( NDF,1 월물)","1,155.40","1,086.30","1,123.70","1,125.70","1,133.00","1,140.70",0.68,5.01
￦/ CNY,165.50,166.04,173.93,173.79,173.77,174.90,0.65,5.34
￦/ Y100,"1,059.75","1,051.19","1,058.41","1,041.34","1,045.39","1,045.09",△0.03,△0.58
Y/U$,109.12,103.34,106.15,108.14,108.40,109.11,0.65,5.58
U$/EUR,1.1194,1.2279,1.2156,1.1956,1.1905,1.1859,△0.39,△3.42
CNY/U$,6.9848,6.5305,6.4662,6.4744,6.5078,6.5257,0.28,△0.07

[국제금리·주가·가산금리]
,‘19 말,‘20 말,‘21.2 말,3.5,3.8,3.9,전일비,20말비
"LIBOR ($, 3 월, %)",1.94,0.25,0.19,0.19,0.19,0.19,0,△0.07
DOW,"28,645","30,410","31,402","30,924","31,496","31,802",0.97%,4.58%
NIKKEI,"23,657","27,444","28,966","28,864","28,743","29,028",0.99%,5.77%
SHANGHAI COMP,"3,040","3,473","3,509","3,502","3,421","3,359",△1.82%,△3.28%
"외평채가산금리(30년만기, bp)",50,32,21,22,23,23,0,△9.00
"CDS (5 년, bp)",22,22,23,23,23,24,0.84,1.79
"CRS (1 년, %)",0.83,0.24,0.05,0.06,△0.01,△0.07,△0.06,△0.31

[유가·곡물·원자재]
,‘19 말,‘20 말,‘21.2 말,3.4,3.5,3.8,전일비,20말비
Dubai ($/ 배럴),67.27,51.14,64.29,63.11,66.37,68.32,2.94%,33.59%
WTI 선물 ($/배럴),61.06,48.52,61.50,63.83,66.09,65.05,△1.57%,34.07%
밀 (센트/부셀),559,641,660,651,653,647,△0.92%,0.94%
옥수수 (센트/부셀),388,484,548,533,546,547,0.18%,13.02%
동 ($/톤),"6,156","7,742","9,173","8,787","9,022","8,993",△0.32%,16.16%
알루미늄 ($/톤),"1,800","1,978","2,203","2,169","2,185","2,153",△1.46%,8.85%

[반도체]
,‘19,‘20,‘20.10 월,11월,12월,3.4,3.5,3.8,3월 (~8)
"D 램(8 G) 현물가($, 기간평균)",3.93,3.07,2.92,2.82,3.17,4.43,4.43,4.43,4.42
"(%, YoY)",△51.7,△21.9,△3.0,0.3,8.7,25.4,24.2,24.2,24.6
"낸드(128 G) 현물가($, 기간평균)",5.34,5.71,5.65,5.64,5.61,5.87,5.87,5.87,5.85
"(%, YoY)",△15.9,7.0,△2.3,△4.4,△5.4,△3.8,△3.8,△3.3,△2.4
