일일 경제지표('24.9.2)
"data_date,2024-09-02"

[표]
일일경제지표 (24. 9. 2 월) 17:30 현재

[금리]
,’ 22말,’ 23말,’ 24.7말,8/29,8/30,9/2,전일비,23말비
콜금리 (1일.%),3.21,3.55,3.51,3.50,3.50,3.54,0.04,△0.01
"CD (91 일, %)",3.98,3.83,3.50,3.52,3.52,3.52,0,△0.31
"국고채 (3년, %)",3.72,3.15,3.00,2.94,3.07,2.99,△0.08,△0.17
"회사채 (3년, AA-, %)",5.23,3.90,3.46,3.48,3.50,3.54,0.04,△0.36
"외국인 채권 순매수 * (상장, 억원)","△2,319",△406,"△1,058","14,570","4,089","11,140","7,051",-

[주가]
,’ 22말,’ 23말,’ 24.7말,8/29,8/30,9/2,전일비,23말비
KOSPI,"2,236.40","2,655.28","2,770.69","2,662.28","2,674.31","2,681.00",0.25%,0.97%
- 거래대금 (억원),"60,365","103,597","121,979","114,647","103,407","86,699","△16,708",-
KOSDAQ,679.29,866.57,803.15,756.04,767.66,769.21,0.20%,△11.24%
"외국인순매수 (억원, 기간 중 * )","△2,792","6,937",888,"△4,686","△3,759","1,749","5,508",-

[환율]
,’ 22말,’ 23말,’ 24.7말,8/29,8/30,9/2,전일비,23말비
￦/ U$,"1,264.50","1,288.00","1,376.50","1,333.20","1,336.00","1,338.40",0.18,3.91
"선물환( NDF,1 월물)","1,265.30","1,286.80","1,373.80","1,330.50","1,333.30","1,335.80",0.19,3.81
￦/ CNY,181.44,181.37,190.39,187.80,187.56,188.35,0.42,3.85
￦/ Y100,945.56,912.25,900.91,922.10,921.19,915.02,△0.67,0.30
Y/U$,133.73,141.19,152.79,144.58,145.03,146.27,0.85,3.60
U$/EUR,1.0617,1.1105,1.0819,1.1132,1.1077,1.1058,△0.17,△0.42
CNY/U$,6.9630,7.1092,7.2305,7.1073,7.0934,7.1046,0.16,△0.06

[국제금리·주가·가산금리]
,’ 22말,’ 23말,’ 24.7말,8/29,8/30,9/2,전일비,23말비
"LIBOR ($, 3 월, %)",4.75,5.61,5.51,5.32,5.28,5.28,0.00,△0.33
DOW,"33,221","37,657","40,743","41,091","41,335","41,563",0.55%,10.37%
NIKKEI,"26,095","33,540","39,102","38,363","38,648","38,701",0.14%,15.39%
SHANGHAI COMP,"3,089","2,955","2,939","2,823","2,842","2,811",△1.10%,△4.86%
"외평채가산금리(30년만기, bp)",43,34,27,27,28,27,△1.00,△7.00
"CDS (5 년, bp)",55,28,36,32,32,32,0,3.68
"CRS SOFR (1 년, %)",2.81,2.83,2.69,2.48,2.52,2.53,0.01,△0.31

[유가·곡물·원자재]
,’ 22말,’ 23말,’ 24.7말,8/28,8/29,8/30,전일비,23말비
Dubai ($/ 배럴),78.77,77.08,79.57,77.69,76.67,78.42,2.28%,1.74%
WTI 선물 ($/배럴),80.26,71.65,77.91,74.52,75.91,73.55,△3.11%,2.65%
밀 (센트/부셀),792,628,527,542,549,552,0.55%,△12.10%
옥수수 (센트/부셀),679,471,400,391,396,401,1.26%,△14.86%
동 ($/톤),"8,387","8,476","9,015","9,136","9,116","9,215",1.09%,8.72%
알루미늄 ($/톤),"2,361","2,336","2,252","2,480","2,438","2,464",1.07%,5.48%

[반도체]
,’ 22말,’ 23말,’ 24.5말,’ 24.6말,’ 24.7말,8/28,8/29,8/30,8월( ∼30)
"D 램(8 G) 현물가($, 기간평균)",3.07,1.74,1.93,1.87,1.97,1.97,1.97,1.97,1.98
"(%, YoY)",△23.0,△14.8,22.2,23.7,32.5,36.0,36.0,36.1,35.8
"낸드(128 G) 현물가($, 기간평균)",7.25,6.38,6.39,6.37,6.32,6.37,6.42,6.45,6.32
"(%, YoY)",10.7,△2.3,0.0,0.5,0.2,1.0,1.9,2.3,0.0
