일일 경제지표('24.6.28)
"data_date,2024-06-28"

[표]
일일경제지표 (24. 6. 28 금) 17:30 현재

[금리]
,’ 22말,’ 23말,’ 24.5말,6/26,6/27,6/28,전일비,23말비
콜금리 (1일.%),3.21,3.55,3.52,3.57,3.55,3.60,0.05,0.05
"CD (91 일, %)",3.98,3.83,3.61,3.60,3.60,3.60,0,△0.23
"국고채 (3년, %)",3.72,3.15,3.45,3.22,3.22,3.18,△0.04,0.03
"회사채 (3년, AA-, %)",5.23,3.90,3.87,3.68,3.68,3.66,△0.03,△0.24
"외국인 채권 순매수 * (상장, 억원)","△2,319",△406,"2,113","3,856","1,124","1,248",124,-

[주가]
,’ 22말,’ 23말,’ 24.5말,6/26,6/27,6/28,전일비,23말비
KOSPI,"2,236.40","2,655.28","2,636.52","2,792.05","2,784.06","2,797.82",0.49%,5.37%
- 거래대금 (억원),"60,365","103,597","163,539","113,251","102,711","110,201","7,490",-
KOSDAQ,679.29,866.57,839.98,842.12,838.65,840.44,0.21%,△3.02%
"외국인순매수 (억원, 기간 중 * )","△2,792","6,937","△10,824","3,897","4,588",526,"△4,062",-

[환율]
,’ 22말,’ 23말,’ 24.5말,6/26,6/27,6/28,전일비,23말비
￦/ U$,"1,264.50","1,288.00","1,384.50","1,388.70","1,385.80","1,376.70",△0.66,6.89
"선물환( NDF,1 월물)","1,265.30","1,286.80","1,377.20","1,386.30","1,383.40","1,383.50",0.01,7.51
￦/ CNY,181.44,181.37,189.18,191.12,190.65,190.43,△0.12,5.00
￦/ Y100,945.56,912.25,882.27,868.75,864.34,855.62,△1.01,△6.21
Y/U$,133.73,141.19,156.93,159.85,160.33,160.90,0.36,13.96
U$/EUR,1.0617,1.1105,1.0819,1.0700,1.0695,1.0694,△0.01,△3.70
CNY/U$,6.9630,7.1092,7.2431,7.2664,7.2686,7.2655,△0.04,2.20

[국제금리·주가·가산금리]
,’ 22말,’ 23말,’ 24.5말,6/26,6/27,6/28,전일비,23말비
"LIBOR ($, 3 월, %)",4.75,5.61,5.61,5.60,5.60,5.59,△0.00,△0.02
DOW,"33,221","37,657","38,111","39,112","39,128","39,164",0.09%,4.00%
NIKKEI,"26,095","33,540","38,488","39,667","39,342","39,583",0.61%,18.02%
SHANGHAI COMP,"3,089","2,955","3,087","2,973","2,946","2,967",0.73%,0.43%
"외평채가산금리(30년만기, bp)",43,34,29,28,29,28,△1.00,△6.00
"CDS (5 년, bp)",55,28,35,37,37,37,△0.55,8.76
"CRS SOFR (1 년, %)",2.81,2.83,3.10,2.89,2.89,2.89,△0.01,0.05

[유가·곡물·원자재]
,’ 22말,’ 23말,’ 24.4말,6/25,6/26,6/27,전일비,23말비
Dubai ($/ 배럴),78.77,77.08,88.59,85.28,84.49,84.93,0.52%,10.18%
WTI 선물 ($/배럴),80.26,71.65,81.93,80.83,80.90,81.74,1.04%,14.08%
밀 (센트/부셀),792,628,603,561,561,580,3.39%,△7.64%
옥수수 (센트/부셀),679,471,447,443,420,414,△1.43%,△12.10%
동 ($/톤),"8,387","8,476","9,974","9,492","9,420","9,423",0.03%,11.17%
알루미늄 ($/톤),"2,361","2,336","2,545","2,452","2,444","2,459",0.61%,5.27%

[반도체]
,’ 22말,’ 23말,’ 24.3말,’ 24.4말,’ 24.5말,6/25,6/26,6/27,6월( ∼27)
"D 램(8 G) 현물가($, 기간평균)",3.07,1.74,1.93,1.94,1.93,1.86,1.88,1.89,1.87
"(%, YoY)",△23.0,△14.8,13.0,18.6,22.2,23.3,24.4,25.4,23.6
"낸드(128 G) 현물가($, 기간평균)",7.25,6.38,6.41,6.40,6.39,6.36,6.35,6.35,6.37
"(%, YoY)",10.7,△2.3,△0.2,0.0,0.0,0.9,0.9,0.9,0.6
