일일경제지표('21.4.19)
"data_date,2021-04-19"

[표]
일일경제지표 (21. 4. 19. 월) 17:30 현재

[금리]
,‘19 말,‘20 말,‘21.3 말,4.15,4.16,4.19,전일비,20말비
콜금리 (1일),1.31,0.57,0.49,0.48,0.48,0.48,0,△0.09
CD (91 일),1.53,0.66,0.75,0.73,0.73,0.73,0,0.07
국고채 (3년),1.36,0.98,1.13,1.15,1.15,1.13,△0.02,0.15
"회사채 (3년, AA-)",1.94,2.21,2.06,2.03,2.03,1.91,△0.12,△0.29
"외국인 채권 순매수 * (상장 , 억원)",100,"5,408","11,416","1,856","2,255","8,915","6,660",-

[주가]
,‘19 말,‘20 말,‘21.3 말,4.15,4.16,4.19,전일비,20말비
KOSPI,"2,197.67","2,873.47","3,061.42","3,194.33","3,198.62","3,198.84",0.01%,11.32%
"- 거래대금 (억원, 일평균)","54,296","179,288","167,532","184,023","207,902","180,846",△13.01%,-
KOSDAQ,669.83,968.42,956.17,"1,013.90","1,021.62","1,029.46",0.77%,6.30%
"외국인순매수 (억원, 기간 중 * )","△2,816","1,840","△3,691","2,026","△1,636","△2,175",33,-

[환율]
,‘19 말,‘20 말,‘21.3 말,4.15,4.16,4.19,전일비,20말비
￦/ U$,"1,156.40","1,086.30","1,131.80","1,117.60","1,116.30","1,117.20",0.08,2.84
"선물환( NDF,1 월물)","1,155.40","1,086.30","1,131.90","1,117.50","1,116.30","1,117.40",0.10,2.86
￦/ CNY,165.50,166.04,172.69,171.04,171.12,171.55,0.25,3.32
￦/ Y100,"1,059.75","1,051.19","1,022.22","1,026.40","1,025.30","1,029.30",0.39,△2.08
Y/U$,109.12,103.34,110.72,108.89,108.88,108.54,△0.31,5.03
U$/EUR,1.1194,1.2279,1.1716,1.1973,1.1958,1.1965,0.06,△2.56
CNY/U$,6.9848,6.5305,6.5619,6.5342,6.5279,6.5212,△0.10,△0.14

[국제금리·주가·가산금리]
,‘19 말,‘20 말,‘21.3 말,4.15,4.16,4.19,전일비,20말비
"LIBOR ($, 3 월, %)",1.94,0.25,0.20,0.18,0.18,0.19,0.00,△0.07
DOW,"28,645","30,410","33,067","33,731","34,036","34,201",0.48%,12.47%
NIKKEI,"23,657","27,444","29,179","29,643","29,683","29,685",0.01%,8.17%
SHANGHAI COMP,"3,040","3,473","3,442","3,399","3,427","3,478",1.49%,0.13%
"외평채가산금리(30년만기, bp)",50,32,23,22,22,21,△1.00,△11.00
"CDS (5 년, bp)",22,22,23,23,22,22,△0.47,△0.39
"CRS (1 년, %)",0.83,0.24,0.21,0.18,0.18,0.19,0.01,△0.06

[유가·곡물·원자재]
,‘19 말,‘20 말,‘21.3 말,4.14,4.15,4.16,전일비,20말비
Dubai ($/ 배럴),67.27,51.14,63.36,62.56,64.17,65.12,1.48%,27.34%
WTI 선물 ($/배럴),61.06,48.52,59.16,63.15,63.46,63.13,△0.52%,30.11%
밀 (센트/부셀),559,641,618,650,656,655,△0.15%,2.18%
옥수수 (센트/부셀),388,484,564,594,590,586,△0.68%,21.07%
동 ($/톤),"6,156","7,742","8,851","9,011","9,188","9,336",1.61%,20.59%
알루미늄 ($/톤),"1,800","1,978","2,213","2,298","2,328","2,309",△0.82%,16.73%

[반도체]
,‘19,‘20,‘21.1 월,2월,3월,4.14,4.15,4.16,4월 (~16
"D 램(8 G) 현물가($, 기간평균)",3.93,3.07,3.48,3.87,4.37,4.38,4.38,4.38,4.32
"(%, YoY)",△51.7,△21.9,7.5,14.2,23.4,22.2,22.8,23.8,23.2
"낸드(128 G) 현물가($, 기간평균)",5.34,5.71,5.64,5.74,5.92,5.96,5.96,5.99,5.96
"(%, YoY)",△15.9,7.0,△7.2,△6.0,△1.4,3.3,3.3,4.1,3.6
