일일경제지표('21.5.25)
"data_date,2021-05-25"

[표]
일일경제지표 (21. 5. 25. 화) 17:30 현재

[금리]
,‘19 말,‘20 말,‘21.4 말,5.21,5.24,5.25,전일비,20말비
콜금리 (1일),1.31,0.57,0.48,0.49,0.50,0.48,△0.02,△0.09
CD (91 일),1.53,0.66,0.73,0.66,0.66,0.66,0,0
국고채 (3년),1.36,0.98,1.14,1.10,1.12,1.14,0.03,0.17
"회사채 (3년, AA-)",1.94,2.21,1.91,1.86,1.88,1.89,0.01,△0.32
"외국인 채권 순매수 * (상장 , 억원)",100,"5,408","3,276","4,213","15,976","3,327","△12,649",-

[주가]
,‘19 말,‘20 말,‘21.4 말,5.21,5.24,5.25,전일비,20말비
KOSPI,"2,197.67","2,873.47","3,147.86","3,156.42","3,144.30","3,171.32",0.86%,10.37%
"- 거래대금 (억원, 일평균)","54,296","179,288","222,151","161,149","182,904","141,152",△22.83%,-
KOSDAQ,669.83,968.42,983.45,965.63,948.37,962.07,1.44%,△0.66%
"외국인순매수 (억원, 기간 중 * )","△2,816","1,840","△5,824","△2,136","△2,433","2,658",△209,-

[환율]
,‘19 말,‘20 말,‘21.4 말,5.21,5.24,5.25,전일비,20말비
￦/ U$,"1,156.40","1,086.30","1,112.30","1,127.00","1,127.10","1,122.00",△0.45,3.29
"선물환( NDF,1 월물)","1,155.40","1,086.30","1,112.40","1,126.80","1,126.80","1,122.00",△0.43,3.29
￦/ CNY,165.50,166.04,172.00,175.16,175.23,175.08,△0.09,5.44
￦/ Y100,"1,059.75","1,051.19","1,022.43","1,036.51","1,036.51","1,031.91",△0.44,△1.83
Y/U$,109.12,103.34,108.79,108.73,108.74,108.73,△0.01,5.22
U$/EUR,1.1194,1.2279,1.2112,1.2230,1.2186,1.2229,0.35,△0.41
CNY/U$,6.9848,6.5305,6.4720,6.4341,6.4339,6.4061,△0.43,△1.90

[국제금리·주가·가산금리]
,‘19 말,‘20 말,‘21.4 말,5.21,5.24,5.25,전일비,20말비
"LIBOR ($, 3 월, %)",1.94,0.25,0.19,0.15,0.15,0.15,0,△0.11
DOW,"28,645","30,410","34,060","34,084","34,208","34,394",0.54%,13.10%
NIKKEI,"23,657","27,444","28,813","28,318","28,365","28,554",0.67%,4.04%
SHANGHAI COMP,"3,040","3,473","3,447","3,487","3,497","3,581",2.40%,3.12%
"외평채가산금리(30년만기, bp)",50,32,21,22,21,21,0,△11.00
"CDS (5 년, bp)",22,22,20,19,19,19,△0.04,△3.06
"CRS (1 년, %)",0.83,0.24,0.19,0.12,0.13,0.14,0.01,△0.10

[유가·곡물·원자재]
,‘19 말,‘20 말,‘21.4 말,5.20,5.21,5.24,전일비,20말비
Dubai ($/ 배럴),67.27,51.14,65.27,65.03,63.25,66.26,4.76%,29.57%
WTI 선물 ($/배럴),61.06,48.52,63.58,62.05,63.58,66.05,3.88%,36.13%
밀 (센트/부셀),559,641,735,675,674,662,△1.78%,3.28%
옥수수 (센트/부셀),388,484,673,665,660,657,△0.45%,35.74%
동 ($/톤),"6,156","7,742","9,949","10,086","10,011","9,868",△1.43%,27.46%
알루미늄 ($/톤),"1,800","1,978","2,445","2,392","2,403","2,305",△4.08%,16.53%

[반도체]
,‘19,‘20,‘21.2 월,3월,4월,5.20,5.21,5.24,5월 (~24)
"D 램(8 G) 현물가($, 기간평균)",3.93,3.07,3.87,4.37,4.41,4.38,4.36,4.33,4.51
"(%, YoY)",△51.7,△21.9,14.2,23.4,25.9,40.3,39.8,39.1,42.2
"낸드(128 G) 현물가($, 기간평균)",5.34,5.71,5.74,5.92,6.00,6.19,6.22,6.24,6.14
"(%, YoY)",△15.9,7.0,△6.0,△1.4,4.2,8.5,9.1,9.5,8.6
