일일경제지표('20.1.21)
"data_date,2020-01-21"

[표]
일일경제지표 (20. 1. 21. 화) 17:30 현재

[금리]
,‘17 말,‘18 말,‘19.12 말,1.17,1.20,1.21,전일비,19말비
콜금리 (1일),1.55,1.82,1.31,1.27,1.28,1.28,0,△0.03
CD (91 일),1.66,1.93,1.53,1.46,1.46,1.46,0,△0.07
국고채 (3년),2.14,1.82,1.36,1.43,1.46,1.40,△0.06,0.03
"회사채 (3년, AA-)",2.68,2.29,1.94,2.01,2.03,1.99,△0.05,0.05
"외국인 채권 순매수 * (상장 , 억원)",△66,"△1,422",100,65,"5,101","5,896",795,-

[주가]
,‘17 말,‘18 말,‘19.12 말,1.17,1.20,1.21,전일비,19말비
KOSPI,"2,467.49","2,041.04","2,197.67","2,250.57","2,262.64","2,239.69",△1.01%,1.91%
"- 거래대금 (억원, 일평균)","42,744","41,207","54,296","62,044","54,443","59,504",9.30%,-
KOSDAQ,798.42,675.65,669.83,688.41,683.47,676.52,△1.02%,1.00%
"외국인순매수 (억원, 기간 중 * )","1,409","2,730","△2,816","1,052",△198,"△2,567","1,195",-

[환율]
,‘17 말,‘18 말,‘19.12 말,1.17,1.20,1.21,전일비,19말비
￦/ U$,"1,070.50","1,115.70","1,156.40","1,159.40","1,158.10","1,167.00",0.77,0.92
"선물환( NDF,1 월물)","1,070.00","1,114.90","1,155.40","1,158.60","1,158.50","1,166.20",0.66,0.93
￦/ CNY,163.90,162.79,165.50,168.97,168.77,168.99,0.13,2.11
￦/ Y100,949.28,"1,008.86","1,059.75","1,051.80","1,051.19","1,061.30",0.96,0.15
Y/U$,112.77,110.59,109.12,110.23,110.17,109.96,△0.19,0.77
U$/EUR,1.1927,1.1455,1.1194,1.1137,1.1100,1.1095,△0.05,△0.88
CNY/U$,6.5426,6.8522,6.9848,6.8715,6.8477,6.8900,0.62,△1.36

[국제금리·주가·가산금리]
,‘17 말,‘18 말,‘19.12 말,1.17,1.20,1.21,전일비,19말비
"LIBOR ($, 3 월, %)",1.69,2.81,1.94,1.84,1.82,1.82,0,△0.13
DOW,"24,719","23,062","28,645","29,298","29,348","29,348",0,3.11%
NIKKEI,"22,765","20,015","23,657","24,041","24,084","23,865",△0.91%,0.88%
SHANGHAI COMP,"3,307","2,494","3,040","3,076","3,096","3,052",△1.41%,0.51%
"외평채가산금리(23년물, bp)",76,63,37,37,37,37,0,1.00
"CDS (5 년, bp)",56,40,22,21,21,22,1.17,0.05
"CRS (1 년, %)",1.38,1.21,0.83,0.85,0.87,0.84,△0.03,0.02

[유가·곡물·원자재]
,‘17 말,‘18 말,‘19.12 말,1.16,1.17,1.20,전일비,19말비
Dubai ($/ 배럴),64.33,52.86,67.27,64.74,65.10,65.24,0.22%,△3.02%
WTI 선물 ($/배럴),60.42,45.33,61.06,58.52,58.54,58.54,0,△4.13%
밀 (센트/부셀),427,512,559,565,571,571,0,2.15%
옥수수 (센트/부셀),351,376,388,376,389,389,0,0.26%
동 ($/톤),"7,157","6,018","6,156","6,301","6,277","6,245",△0.51%,1.45%
알루미늄 ($/톤),"2,242","1,881","1,800","1,794","1,796","1,807",0.61%,0.39%

[반도체]
,‘18,‘19,‘19.10 월,11월,12월,1.16,1.17,1.20,1월 (~20)
"D 램(8 G) 현물가($, 기간평균)",8.14,3.93,3.0,2.81,2.91,3.33,3.34,3.35,3.19
"(%, YoY)",8.3,△51.7,△57.5,△58.6,△55.0,△44.5,△44.1,△43.8,△47.3
"낸드(128 G) 현물가($, 기간평균)",6.35,5.34,5.78,5.89,5.94,6.10,6.11,6.11,6.06
"(%, YoY)",△2.6,△15.9,△0.8,2.7,7.3,17.6,17.7,17.8,16.9
