일일경제지표('19.8.1)
"data_date,2019-08-01"

[표]
일일경제지표 (19. 8. 1. 목) 17:30 현재

[금리]
,‘17 말,‘18 말,‘19.6 말,7.30,7.31,8.1,전일비,18말비
콜금리 (1일),1.55,1.82,1.76,1.50,1.52,1.56,0.04,△0.26
CD (91 일),1.66,1.93,1.78,1.52,1.50,1.50,0,△0.43
국고채 (3년),2.14,1.82,1.47,1.30,1.29,1.31,0.02,△0.51
"회사채 (3년, AA-)",2.68,2.29,1.97,1.81,1.80,1.82,0.02,△0.47
"외국인 채권 순매수 * (상장 , 억원)",△66,"△1,422","4,334",△262,"2,141","5,257","3,116",-

[주가]
,‘17 말,‘18 말,‘19.6 말,7.30,7.31,8.1,전일비,18말비
KOSPI,"2,467.49","2,041.04","2,130.62","2,038.68","2,024.55","2,017.34",△0.36%,△1.16%
"- 거래대금 (억원, 일평균)","42,744","41,207","51,224","46,812","38,774","55,329",42.70%,-
KOSDAQ,798.42,675.65,690.53,625.64,630.18,622.26,△1.26%,△7.90%
"외국인순매수 (억원, 기간 중 * )","1,409","2,730","2,888","2,910",△212,"△1,223",476,-

[환율]
,‘17 말,‘18 말,‘19.6 말,7.30,7.31,8.1,전일비,18말비
￦/ U$,"1,070.50","1,115.70","1,154.70","1,181.60","1,183.10","1,188.50",0.46,6.53
"선물환( NDF,1 월물)","1,070.00","1,114.90","1,153.80","1,180.80","1,181.80","1,187.60",0.49,6.52
￦/ CNY,163.90,162.79,168.31,171.65,171.80,172.27,0.27,5.82
￦/ Y100,949.28,"1,008.86","1,072.24","1,088.33","1,090.21","1,088.07",△0.20,7.85
Y/U$,112.77,110.59,107.69,108.57,108.52,109.23,0.65,△1.23
U$/EUR,1.1927,1.1455,1.1369,1.1136,1.1157,1.1036,△1.08,△3.66
CNY/U$,6.5426,6.8522,6.8609,6.8900,6.8859,6.8978,0.17,0.67

[국제금리·주가·가산금리]
,‘17 말,‘18 말,‘19.6 말,7.30,7.31,8.1,전일비,18말비
"LIBOR ($, 3 월, %)",1.69,2.81,2.33,2.27,2.26,2.25,△0.34,0.52
DOW,"24,719","23,062","26,527","27,221","27,198","26,864",5.34%,17.93%
NIKKEI,"22,765","20,015","21,276","21,709","21,522","21,541",0.09%,7.63%
SHANGHAI COMP,"3,307","2,494","2,979","2,952","2,933","2,909",△0.81%,16.64%
"외평채가산금리(23년물, bp)",76,63,32,30,30,30,17.00,△33.00
"CDS (5 년, bp)",56,40,33,29,29,30,0.19,△10.65
"CRS (1 년, %)",1.38,1.21,0.83,0.69,0.70,0.73,0.03,△0.49

[유가·곡물·원자재]
,‘17 말,‘18 말,‘19.6 말,7.29,7.30,7.31,전일비,18말비
Dubai ($/ 배럴),64.33,52.86,64.88,62.53,63.63,64.57,1.48%,22.15%
WTI 선물 ($/배럴),60.42,45.33,58.47,56.87,58.05,58.58,0.91%,29.23%
밀 (센트/부셀),427,512,527,504,497,487,△2.01%,△4.88%
옥수수 (센트/부셀),351,376,432,427,421,410,△2.61%,9.04%
동 ($/톤),"7,157","6,018","5,972","5,950","5,943","5,926",△0.29%,△1.53%
알루미늄 ($/톤),"2,242","1,881","1,774","1,775","1,782","1,777",△0.28%,△5.53%

[반도체]
,‘17,‘18,19. 4월,5월,6월,7.29,7.30,7.31,7월 (~31)
"D 램(8 G) 현물가($, 기간평균)",7.51,8.14,4.25,3.74,3.38,3.63,3.63,3.63,3.39
"(%, YoY)",41.6,8.3,△52.6,△57.5,△60.4,△54.1,△54.1,△54.1,△57.6
"낸드(128 G) 현물가($, 기간평균)",6.52,6.35,4.96,5.07,5.04,5.30,5.30,5.30,5.20
"(%, YoY)",33.8,△2.6,△26.7,△24.6,△24.5,△19.5,△19.5,△19.5,△21.3
