일일경제지표('20.9.9)
"data_date,2020-09-09"

[표]
일일경제지표 (20. 9. 9. 수) 17:30 현재

[금리]
,‘18 말,‘19 말,‘20.8 말,9.7,9.8,9.9,전일비,19말비
콜금리 (1일),1.82,1.31,0.49,0.48,0.49,0.43,△0.06,△0.88
CD (91 일),1.93,1.53,0.63,0.63,0.63,0.63,0,△0.90
국고채 (3년),1.82,1.36,0.94,0.97,0.95,0.92,△0.03,△0.45
"회사채 (3년, AA-)",2.29,1.94,2.26,2.29,2.27,2.24,△0.03,0.30
"외국인 채권 순매수 * (상장 , 억원)","△1,422",100,"7,710","7,724","10,297","8,666","△1,631",-

[주가]
,‘18 말,‘19 말,‘20.8 말,9.7,9.8,9.9,전일비,19말비
KOSPI,"2,041.04","2,197.67","2,326.17","2,384.22","2,401.91","2,375.81",△1.09%,8.11%
"- 거래대금 (억원, 일평균)","41,207","54,296","155,399","196,929","171,833","172,978",0.67%,-
KOSDAQ,675.65,669.83,848.24,878.88,878.29,869.47,△1.00%,29.80%
"외국인순매수 (억원, 기간 중 * )","2,730","△2,816","△13,859","△2,859","△1,194","△1,502",26,-

[환율]
,‘18 말,‘19 말,‘20.8 말,9.7,9.8,9.9,전일비,19말비
￦/ U$,"1,115.70","1,156.40","1,187.80","1,188.30","1,186.40","1,189.10",0.23,2.83
"선물환( NDF,1 월물)","1,114.90","1,155.40","1,187.80","1,188.30","1,186.60","1,189.20",0.22,2.93
￦/ CNY,162.79,165.50,173.20,173.95,173.67,173.71,0.02,4.96
￦/ Y100,"1,008.86","1,059.75","1,123.96","1,118.29","1,117.03","1,123.59",0.59,6.02
Y/U$,110.59,109.12,105.68,106.26,106.21,105.83,△0.36,△3.02
U$/EUR,1.1455,1.1194,1.1897,1.1823,1.1817,1.1768,△0.41,5.13
CNY/U$,6.8522,6.9848,6.8595,6.8322,6.8300,6.8505,0.30,△1.92

[국제금리·주가·가산금리]
,‘18 말,‘19 말,‘20.8 말,9.7,9.8,9.9,전일비,19말비
"LIBOR ($, 3 월, %)",2.81,1.94,0.24,0.25,0.25,0.24,△0.01,△1.70
DOW,"23,062","28,645","28,654","28,133","28,133","27,501",△2.25%,△3.38%
NIKKEI,"20,015","23,657","23,140","23,090","23,274","23,033",△1.04%,△2.64%
SHANGHAI COMP,"2,494","3,040","3,396","3,293","3,316","3,255",△1.86%,7.18%
"외평채가산금리(23년물, bp)",63,37,42,41,41,42,1.00,6.00
"CDS (5 년, bp)",40,22,23,23,23,23,0.63,1.17
"CRS (1 년, %)",1.21,0.83,0.11,0.09,0.11,0.11,0,△0.72

[유가·곡물·원자재]
,‘18 말,‘19 말,‘20.8 말,9.4,9.7,9.8,전일비,19말비
Dubai ($/ 배럴),52.86,67.27,45.93,43.78,41.42,40.68,△1.79%,△39.53%
WTI 선물 ($/배럴),45.33,61.06,42.61,39.77,39.77,36.76,△7.57%,△39.80%
밀 (센트/부셀),512,559,552,550,550,544,△1.09%,△2.68%
옥수수 (센트/부셀),376,388,358,358,358,362,1.12%,△6.70%
동 ($/톤),"6,018","6,156","6,728","6,678","6,791","6,766",△0.37%,9.91%
알루미늄 ($/톤),"1,881","1,800","1,762","1,753","1,763","1,744",△1.08%,△3.11%

[반도체]
,‘18,‘19,‘20.6 월,7월,8월,9.4,9.7,9.8,9월 (~8)
"D 램(8 G) 현물가($, 기간평균)",8.14,3.93,2.93,2.68,2.58,2.81,2.82,2.86,2.76
"(%, YoY)",8.3,△51.7,△13.0,△21.0,△27.0,△15.3,△14.7,△12.7,△15.5
"낸드(128 G) 현물가($, 기간평균)",6.35,5.34,5.41,5.45,5.57,5.63,5.65,5.65,5.63
"(%, YoY)",△2.6,△15.9,7.3,4.6,2.9,0.1,0.5,△0.1,△1.1
