일일경제지표('19.5.15)
"data_date,2019-05-15"

[표]
일일경제지표 (19. 5. 15. 수) 17:30 현재

[금리]
,‘17 말,‘18 말,‘19.4 말,5.13,5.14,5.15,전일비,18말비
콜금리 (1일),1.55,1.82,1.73,1.74,1.75,1.73,△0.02,△0.09
CD (91 일),1.66,1.93,1.84,1.84,1.84,1.84,0,△0.09
국고채 (3년),2.14,1.82,1.70,1.72,1.71,1.71,△0.00,△0.11
"회사채 (3년, AA-)",2.68,2.29,2.17,2.19,2.18,2.18,△0.00,△0.11
"외국인 채권 순매수 * (상장 , 억원)",△66,"△1,422","2,084","10,714","4,790","4,493",△297,-

[주가]
,‘17 말,‘18 말,‘19.4 말,5.13,5.14,5.15,전일비,18말비
KOSPI,"2,467.49","2,041.04","2,203.59","2,079.01","2,081.84","2,092.78",0.53%,2.53%
"- 거래대금 (억원, 일평균)","42,744","41,207","49,859","64,078","46,011","58,659",27.49%,-
KOSDAQ,798.42,675.65,754.74,708.80,710.16,729.60,2.74%,7.98%
"외국인순매수 (억원, 기간 중 * )","1,409","2,730",340,"△1,819","△1,781",△679,△62,-

[환율]
,‘17 말,‘18 말,‘19.4 말,5.13,5.14,5.15,전일비,18말비
￦/ U$,"1,070.50","1,115.70","1,168.20","1,187.50","1,189.40","1,188.60",△0.07,6.53
"선물환( NDF,1 월물)","1,070.00","1,114.90","1,167.00","1,186.50","1,188.20","1,187.60",△0.05,6.52
￦/ CNY,163.90,162.79,173.32,172.78,172.72,172.98,0.15,6.26
￦/ Y100,949.28,"1,008.86","1,048.84","1,082.10","1,085.81","1,083.50",△0.21,7.40
Y/U$,112.77,110.59,111.38,109.74,109.54,109.70,0.15,△0.80
U$/EUR,1.1927,1.1455,1.1181,1.1233,1.1236,1.1206,△0.27,△2.17
CNY/U$,6.5426,6.8522,6.7401,6.8611,6.8779,6.8682,△0.14,0.23

[국제금리·주가·가산금리]
,‘17 말,‘18 말,‘19.4 말,5.13,5.14,5.15,전일비,18말비
"LIBOR ($, 3 월, %)",1.69,2.81,2.58,2.53,2.53,2.52,△0.07,0.28
DOW,"24,719","23,062","26,554","25,942","25,325","25,532",△1.92%,9.81%
NIKKEI,"22,765","20,015","22,259","21,191","21,067","21,189",0.58%,5.86%
SHANGHAI COMP,"3,307","2,494","3,078","2,904","2,884","2,939",1.91%,17.83%
"외평채가산금리(23년물, bp)",76,63,34,36,36,35,11.00,△27.00
"CDS (5 년, bp)",56,40,32,35,36,35,1.08,△5.06
"CRS (1 년, %)",1.38,1.21,1.10,1.05,1.03,1.03,0.01,△0.19

[유가·곡물·원자재]
,‘17 말,‘18 말,‘19.4 말,5.10,5.13,5.14,전일비,18말비
Dubai ($/ 배럴),64.33,52.86,71.63,70.10,70.97,69.70,△1.79%,31.86%
WTI 선물 ($/배럴),60.42,45.33,63.91,61.66,61.04,61.78,1.21%,36.29%
밀 (센트/부셀),427,512,429,425,437,449,2.75%,△12.30%
옥수수 (센트/부셀),351,376,363,352,357,369,3.36%,△1.86%
동 ($/톤),"7,157","6,018","6,442","6,136","6,043","6,007",△0.60%,△0.18%
알루미늄 ($/톤),"2,242","1,881","1,809","1,765","1,766","1,792",1.47%,△4.73%

[반도체]
,‘17,‘18,19. 2월,3월,4월,5.10,5.13,5.14,5월 (~14)
"D 램(8 G) 현물가($, 기간평균)",7.51,8.14,5.79,5.05,4.25,3.78,3.78,3.78,3.82.
"(%, YoY)",41.6,8.3,△37.5,△44.3,△52.6,△57.4,△57.5,△57.2,△56.6
"낸드(128 G) 현물가($, 기간평균)",6.52,6.35,4.98,4.92,4.96,5.10,5.10,5.10,5.10
"(%, YoY)",33.8,△2.6,△25.3,△27.9,△26.7,△24.3,△24.3,△24.2,△24.2
