일일경제지표('21.12.13)
"data_date,2021-12-13"

[표]
일일경제지표 (21. 12. 13. 월) 17:30 현재

[금리]
,‘19 말,‘20 말,‘21.11 말,12.9,12.10,12.13,전일비,20말비
콜금리 (1일),1.31,0.57,1.01,0.98,1.07,1.03,△0.04,0.46
CD (91 일),1.53,0.66,1.26,1.27,1.27,1.27,0,0.61
국고채 (3년),1.36,0.98,1.80,1.79,1.81,1.79,△0.01,0.81
"회사채 (3년, AA-)",1.94,2.21,2.37,2.39,2.40,2.40,0.00,0.19
"외국인 채권 순매수 * (상장 , 억원)",100,"5,408","11,436","5,558","3,077","16,473","13,396",-

[주가]
,‘19 말,‘20 말,‘21.11 말,12.9,12.10,12.13,전일비,20말비
KOSPI,"2,197.67","2,873.47","2,839.01","3,029.57","3,010.23","3,001.66",△0.28%,4.46%
"- 거래대금 (억원, 일평균)","54,296","179,288","164,260","141,697","151,121","104,374",△30.93%,-
KOSDAQ,669.83,968.42,965.63,"1,022.87","1,011.57","1,005.96",△0.55%,3.88%
"외국인순매수 (억원, 기간 중 * )","△2,816","1,840","△2,350",△958,"△5,716","△2,067",△64,-

[환율]
,‘19 말,‘20 말,‘21.11 말,12.9,12.10,12.13,전일비,20말비
￦/ U$,"1,156.40","1,086.30","1,187.90","1,174.50","1,181.30","1,180.80",△0.04,8.70
"선물환( NDF,1 월물)","1,155.40","1,086.30","1,188.30","1,174.40","1,181.60","1,180.70",△0.08,8.69
￦/ CNY,165.50,166.04,186.46,185.07,185.47,185.56,0.05,11.76
￦/ Y100,"1,059.75","1,051.19","1,049.47","1,033.80","1,040.61","1,039.99",△0.06,△1.07
Y/U$,109.12,103.34,113.19,113.61,113.52,113.54,0.02,9.87
U$/EUR,1.1194,1.2279,1.1310,1.1332,1.1295,1.1288,△0.06,△8.07
CNY/U$,6.9848,6.5305,6.3724,6.3431,6.3636,6.3620,△0.03,△2.58

[국제금리·주가·가산금리]
,‘19 말,‘20 말,’21.11 말,12.9,12.10,12.13,전일비,20말비
"LIBOR ($, 3 월, %)",1.94,0.25,0.18,0.20,0.20,0.20,△0.00,△0.06
DOW,"28,645","30,410","35,136","35,755","35,755","35,971",0.60%,18.29%
NIKKEI,"23,657","27,444","27,822","28,725","28,438","28,640",0.71%,4.36%
SHANGHAI COMP,"3,040","3,473","3,564","3,673","3,666","3,681",0.40%,5.99%
"외평채가산금리(30년만기, bp)",50,32,16,16,17,17,0,△15.00
"CDS (5 년, bp)",22,22,20,20,20,21,1.40,△0.94
"CRS (1 년, %)",0.83,0.24,0.81,0.90,0.88,0.86,△0.03,0.62

[유가·곡물·원자재]
,‘19 말,‘20 말,’21.11 말,12.8,12.9,12.10,전일비,20말비
Dubai ($/ 배럴),67.27,51.14,71.88,73.83,74.48,72.73,△2.35%,42.22%
WTI 선물 ($/배럴),61.06,48.52,66.18,72.36,70.94,71.67,1.03%,47.71%
밀 (센트/부셀),559,641,787,795,777,785,1.03%,22.46%
옥수수 (센트/부셀),388,484,568,587,592,590,△0.34%,21.90%
동 ($/톤),"6,156","7,742","9,605","9,556","9,578","9,543",△0.37%,23.26%
알루미늄 ($/톤),"1,800","1,978","2,635","2,620","2,631","2,625",△0.23%,32.71%

[반도체]
,‘19,‘20,‘21.9 월,10월,11월,12.8,12.9,12.10,12월 (~10)
"D 램(8 G) 현물가($, 기간평균)",3.93,3.07,3.74,3.56,3.23,3.29,3.28,3.28,3.30
"(%, YoY)",△51.7,△21.9,29.0,21.9,14.6,11.4,10.4,10.4,4.2
"낸드(128 G) 현물가($, 기간평균)",5.34,5.71,6.95,7.27,7.35,7.40,7.45,7.46,7.40
"(%, YoY)",△15.9,7.0,23.3,28.8,30.5,31.8,32.7,32.9,31.8
