일일경제지표('20.2.20)
"data_date,2020-02-20"

[표]
일일경제지표 (20. 2. 20. 목) 17:30 현재

[금리]
,‘18 말,‘19 말,‘20.1 말,2.18,2.19,2.20,전일비,19말비
콜금리 (1일),1.82,1.31,1.24,1.24,1.23,1.24,0.01,△0.07
CD (91 일),1.93,1.53,1.42,1.42,1.42,1.41,△0.01,△0.12
국고채 (3년),1.82,1.36,1.30,1.27,1.28,1.23,△0.05,△0.13
"회사채 (3년, AA-)",2.29,1.94,1.90,1.86,1.88,1.83,△0.04,△0.10
"외국인 채권 순매수 * (상장 , 억원)","△1,422",100,"4,212",296,326,"△1,133","△1,459",-

[주가]
,‘18 말,‘19 말,‘20.1 말,2.18,2.19,2.20,전일비,19말비
KOSPI,"2,041.04","2,197.67","2,119.01","2,208.88","2,210.34","2,195.50",△0.67%,△0.10%
"- 거래대금 (억원, 일평균)","41,207","54,296","71,052","56,392","64,114","71,070",10.85%,-
KOSDAQ,675.65,669.83,642.48,682.92,684.78,681.66,△0.46%,1.77%
"외국인순매수 (억원, 기간 중 * )","2,730","△2,816","△4,398","△4,308","△1,740",922,△153,-

[환율]
,‘18 말,‘19 말,‘20.1 말,2.18,2.19,2.20,전일비,19말비
￦/ U$,"1,115.70","1,156.40","1,191.80","1,189.50","1,189.30","1,198.70",0.79,3.66
"선물환( NDF,1 월물)","1,114.90","1,155.40","1,191.20","1,188.90","1,188.80","1,197.90",0.77,3.68
￦/ CNY,162.79,165.50,172.44,169.80,170.01,170.79,0.46,3.20
￦/ Y100,"1,008.86","1,059.75","1,093.09","1,083.53","1,080.79","1,075.74",△0.47,1.51
Y/U$,110.59,109.12,109.03,109.78,110.04,111.43,1.26,2.12
U$/EUR,1.1455,1.1194,1.1023,1.0834,1.0794,1.0791,△0.03,△3.60
CNY/U$,6.8522,6.9848,6.9364,6.9995,7.0027,7.0116,0.13,0.38

[국제금리·주가·가산금리]
,‘18 말,‘19 말,‘20.1 말,2.18,2.19,2.20,전일비,19말비
"LIBOR ($, 3 월, %)",2.81,1.94,1.78,1.69,1.69,1.69,0.00,△0.25
DOW,"23,062","28,645","28,859","29,398","29,232","29,348",0.40%,3.11%
NIKKEI,"20,015","23,657","23,205","23,194","23,401","23,479",0.34%,△0.75%
SHANGHAI COMP,"2,494","3,040","2,977","2,985","2,975","3,030",1.84%,△0.22%
"외평채가산금리(23년물, bp)",63,37,40,39,39,39,0,3.00
"CDS (5 년, bp)",40,22,26,23,22,22,0.02,0.21
"CRS (1 년, %)",1.21,0.83,0.77,0.73,0.74,0.70,△0.04,△0.13

[유가·곡물·원자재]
,‘18 말,‘19 말,‘20.1 말,2.17,2.18,2.19,전일비,19말비
Dubai ($/ 배럴),52.86,67.27,58.45,55.98,55.11,56.39,2.32%,△16.17%
WTI 선물 ($/배럴),45.33,61.06,51.56,52.05,52.05,53.29,2.38%,△12.73%
밀 (센트/부셀),512,559,554,543,567,565,△0.35%,1.07%
옥수수 (센트/부셀),376,388,381,378,383,381,△0.52%,△1.80%
동 ($/톤),"6,018","6,156","5,570","5,802","5,728","5,746",0.31%,△6.66%
알루미늄 ($/톤),"1,881","1,800","1,710","1,679","1,681","1,686",0.30%,△6.33%

[반도체]
,‘18,‘19,‘19.11 월,12월,‘20.1 월,2.17,2.18,2.19,2월 (~19)
"D 램(8 G) 현물가($, 기간평균)",8.14,3.93,2.81,2.91,3.24,3.39,3.38,3.32,3.41
"(%, YoY)",8.3,△51.7,△58.6,△55.0,△45.6,△42.0,△42.0,△42.9,△41.0
"낸드(128 G) 현물가($, 기간평균)",6.35,5.34,5.89,5.94,6.08,6.12,6.11,6.09,6.13
"(%, YoY)",△2.6,△15.9,2.7,7.3,17.2,22.0,23.2,22.8,23.1
