일일경제지표('19.12.10)
"data_date,2019-12-10"

[표]
일일경제지표 (19. 12. 10. 화) 17:30 현재

[금리]
,‘17 말,‘18 말,‘19.11 말,12.6,12.9,12.10,전일비,18말비
콜금리 (1일),1.55,1.82,1.25,1.25,1.24,1.26,0.02,△0.56
CD (91 일),1.66,1.93,1.53,1.53,1.53,1.53,0,△0.40
국고채 (3년),2.14,1.82,1.39,1.43,1.41,1.39,△0.02,△0.43
"회사채 (3년, AA-)",2.68,2.29,1.92,1.97,1.96,1.95,△0.01,△0.34
"외국인 채권 순매수 * (상장 , 억원)",△66,"△1,422","1,434","1,498","7,227","7,685",458,-

[주가]
,‘17 말,‘18 말,‘19.11 말,12.6,12.9,12.10,전일비,18말비
KOSPI,"2,467.49","2,041.04","2,087.96","2,081.85","2,088.65","2,098.00",0.45%,2.79%
"- 거래대금 (억원, 일평균)","42,744","41,207","44,832","46,250","83,152","39,825",△52.11%,-
KOSDAQ,798.42,675.65,632.99,628.10,627.86,627.11,△0.12%,△7.18%
"외국인순매수 (억원, 기간 중 * )","1,409","2,730","△4,561","2,421",89,△442,△596,-

[환율]
,‘17 말,‘18 말,‘19.11 말,12.6,12.9,12.10,전일비,18말비
￦/ U$,"1,070.50","1,115.70","1,181.20","1,189.60","1,189.90","1,191.30",0.12,6.78
"선물환( NDF,1 월물)","1,070.00","1,114.90","1,180.80","1,189.00","1,189.00","1,190.30",0.11,6.76
￦/ CNY,163.90,162.79,168.23,169.17,169.02,169.25,0.14,3.97
￦/ Y100,949.28,"1,008.86","1,078.82","1,094.49","1,096.08","1,096.86",0.07,8.72
Y/U$,112.77,110.59,109.49,108.69,108.56,108.61,0.05,△1.79
U$/EUR,1.1927,1.1455,1.1009,1.1102,1.1060,1.1066,0.05,△3.40
CNY/U$,6.5426,6.8522,7.0338,7.0406,7.0362,7.0318,△0.06,2.62

[국제금리·주가·가산금리]
,‘17 말,‘18 말,‘19.11 말,12.6,12.9,12.10,전일비,18말비
"LIBOR ($, 3 월, %)",1.69,2.81,1.91,1.89,1.89,1.89,0,△0.89
DOW,"24,719","23,062","28,164","27,678","28,015","27,910",△0.38%,21.02%
NIKKEI,"22,765","20,015","23,294","23,354","23,431","23,410",△0.09%,16.96%
SHANGHAI COMP,"3,307","2,494","2,872","2,912","2,914","2,917",0.10%,16.98%
"외평채가산금리(23년물, bp)",76,63,36,36,36,36,0.00,△26.00
"CDS (5 년, bp)",56,40,28,27,26,26,0.04,△13.97
"CRS (1 년, %)",1.38,1.21,0.83,0.82,0.81,0.81,0.00,△0.41

[유가·곡물·원자재]
,‘17 말,‘18 말,‘19.11 말,12.5,12.6,12.9,전일비,18말비
Dubai ($/ 배럴),64.33,52.86,63.83,62.73,63.02,63.74,1.14%,20.58%
WTI 선물 ($/배럴),60.42,45.33,55.17,58.43,59.20,59.02,△0.30%,30.20%
밀 (센트/부셀),427,512,542,524,525,523,△0.38%,2.15%
옥수수 (센트/부셀),351,376,381,377,377,376,△0.27%,0
동 ($/톤),"7,157","6,018","5,854","5,855","5,866","5,985",2.03%,△0.55%
알루미늄 ($/톤),"2,242","1,881","1,786","1,756","1,751","1,766",0.86%,△6.11%

[반도체]
,‘17,‘18,‘19.9 월,10월,11월,12.5,12.6,12.9,12월 (~9)
"D 램(8 G) 현물가($, 기간평균)",7.51,8.14,3.26,3.0,2.81,2.73,2.74,2.74,2.74
"(%, YoY)",41.6,8.3,△55.8,△57.5,△58.6,△59.0,△58.5,△58.1,△57.7
"낸드(128 G) 현물가($, 기간평균)",6.52,6.35,5.69,5.78,5.89,5.96,5.92,5.88,5.94
"(%, YoY)",33.8,△2.6,△2.5,△0.8,2.7,4.6,3.9,3.2,7.4
